,notebook,replicate,fitness-advantage,generation,prevalence,annotation
156,gene-selection-inference,5,0.0,156,1,1
157,gene-selection-inference,5,0.0,157,1,1
158,gene-selection-inference,5,0.0,158,1,1
159,gene-selection-inference,5,0.0,159,2,1
160,gene-selection-inference,5,0.0,160,2,1
161,gene-selection-inference,5,0.0,161,1,1
162,gene-selection-inference,5,0.0,162,3,1
163,gene-selection-inference,5,0.0,163,4,1
164,gene-selection-inference,5,0.0,164,4,1
165,gene-selection-inference,5,0.0,165,5,2
166,gene-selection-inference,5,0.0,166,8,2
167,gene-selection-inference,5,0.0,167,7,2
168,gene-selection-inference,5,0.0,168,4,2
169,gene-selection-inference,5,0.0,169,5,2
170,gene-selection-inference,5,0.0,170,1,1
171,gene-selection-inference,5,0.0,171,1,1
172,gene-selection-inference,5,0.0,172,1,1
173,gene-selection-inference,5,0.0,173,1,1
174,gene-selection-inference,5,0.0,174,1,1
175,gene-selection-inference,5,0.0,175,1,1
176,gene-selection-inference,5,0.0,176,1,1
177,gene-selection-inference,5,0.0,177,1,1
178,gene-selection-inference,5,0.0,178,1,1
179,gene-selection-inference,5,0.0,179,1,1
180,gene-selection-inference,5,0.0,180,1,1
181,gene-selection-inference,5,0.0,181,1,1
182,gene-selection-inference,5,0.0,182,3,1
183,gene-selection-inference,5,0.0,183,1,1
184,gene-selection-inference,5,0.0,184,1,1
185,gene-selection-inference,5,0.0,185,1,1
186,gene-selection-inference,5,0.0,186,1,1
187,gene-selection-inference,5,0.0,187,2,0
188,gene-selection-inference,5,0.0,188,2,0
189,gene-selection-inference,5,0.0,189,2,0
190,gene-selection-inference,5,0.0,190,1,0
191,gene-selection-inference,5,0.0,191,1,0
192,gene-selection-inference,5,0.0,192,1,0
193,gene-selection-inference,5,0.0,193,1,0
194,gene-selection-inference,5,0.0,194,2,0
195,gene-selection-inference,5,0.0,195,5,0
196,gene-selection-inference,5,0.0,196,9,0
197,gene-selection-inference,5,0.0,197,8,0
198,gene-selection-inference,5,0.0,198,5,0
199,gene-selection-inference,5,0.0,199,5,0
