,notebook,replicate,fitness-advantage,generation,prevalence,annotation
66,gene-selection-inference,8,0.1,66,7,18
67,gene-selection-inference,8,0.1,67,15,17
68,gene-selection-inference,8,0.1,68,13,20
69,gene-selection-inference,8,0.1,69,10,27
70,gene-selection-inference,8,0.1,70,7,24
71,gene-selection-inference,8,0.1,71,6,35
72,gene-selection-inference,8,0.1,72,9,37
73,gene-selection-inference,8,0.1,73,16,37
74,gene-selection-inference,8,0.1,74,24,26
75,gene-selection-inference,8,0.1,75,26,16
76,gene-selection-inference,8,0.1,76,31,16
77,gene-selection-inference,8,0.1,77,37,24
78,gene-selection-inference,8,0.1,78,43,30
79,gene-selection-inference,8,0.1,79,51,30
80,gene-selection-inference,8,0.1,80,58,33
81,gene-selection-inference,8,0.1,81,77,32
82,gene-selection-inference,8,0.1,82,86,34
83,gene-selection-inference,8,0.1,83,103,14
84,gene-selection-inference,8,0.1,84,111,14
85,gene-selection-inference,8,0.1,85,115,14
86,gene-selection-inference,8,0.1,86,136,5
87,gene-selection-inference,8,0.1,87,175,7
88,gene-selection-inference,8,0.1,88,171,5
89,gene-selection-inference,8,0.1,89,183,5
90,gene-selection-inference,8,0.1,90,203,4
91,gene-selection-inference,8,0.1,91,208,6
92,gene-selection-inference,8,0.1,92,235,8
93,gene-selection-inference,8,0.1,93,275,5
94,gene-selection-inference,8,0.1,94,305,11
95,gene-selection-inference,8,0.1,95,331,13
96,gene-selection-inference,8,0.1,96,338,5
97,gene-selection-inference,8,0.1,97,336,4
98,gene-selection-inference,8,0.1,98,338,4
99,gene-selection-inference,8,0.1,99,339,4
100,gene-selection-inference,8,0.1,100,352,5
101,gene-selection-inference,8,0.1,101,369,5
102,gene-selection-inference,8,0.1,102,382,5
103,gene-selection-inference,8,0.1,103,384,6
104,gene-selection-inference,8,0.1,104,377,7
105,gene-selection-inference,8,0.1,105,381,6
106,gene-selection-inference,8,0.1,106,383,7
107,gene-selection-inference,8,0.1,107,388,9
108,gene-selection-inference,8,0.1,108,389,13
109,gene-selection-inference,8,0.1,109,394,2
110,gene-selection-inference,8,0.1,110,392,2
111,gene-selection-inference,8,0.1,111,391,3
112,gene-selection-inference,8,0.1,112,396,4
113,gene-selection-inference,8,0.1,113,397,6
114,gene-selection-inference,8,0.1,114,399,6
115,gene-selection-inference,8,0.1,115,400,6
116,gene-selection-inference,8,0.1,116,400,5
117,gene-selection-inference,8,0.1,117,400,4
118,gene-selection-inference,8,0.1,118,400,4
119,gene-selection-inference,8,0.1,119,400,4
120,gene-selection-inference,8,0.1,120,400,5
121,gene-selection-inference,8,0.1,121,400,4
122,gene-selection-inference,8,0.1,122,400,4
123,gene-selection-inference,8,0.1,123,400,3
124,gene-selection-inference,8,0.1,124,400,3
125,gene-selection-inference,8,0.1,125,400,4
126,gene-selection-inference,8,0.1,126,400,2
127,gene-selection-inference,8,0.1,127,400,2
128,gene-selection-inference,8,0.1,128,400,2
129,gene-selection-inference,8,0.1,129,400,2
130,gene-selection-inference,8,0.1,130,400,2
131,gene-selection-inference,8,0.1,131,400,2
132,gene-selection-inference,8,0.1,132,400,2
133,gene-selection-inference,8,0.1,133,400,2
134,gene-selection-inference,8,0.1,134,400,2
135,gene-selection-inference,8,0.1,135,400,1
136,gene-selection-inference,8,0.1,136,400,1
137,gene-selection-inference,8,0.1,137,400,1
138,gene-selection-inference,8,0.1,138,400,1
139,gene-selection-inference,8,0.1,139,400,1
140,gene-selection-inference,8,0.1,140,400,1
141,gene-selection-inference,8,0.1,141,400,2
142,gene-selection-inference,8,0.1,142,400,2
143,gene-selection-inference,8,0.1,143,400,3
144,gene-selection-inference,8,0.1,144,400,3
145,gene-selection-inference,8,0.1,145,400,4
146,gene-selection-inference,8,0.1,146,400,6
147,gene-selection-inference,8,0.1,147,400,9
148,gene-selection-inference,8,0.1,148,400,6
149,gene-selection-inference,8,0.1,149,400,7
150,gene-selection-inference,8,0.1,150,400,7
151,gene-selection-inference,8,0.1,151,400,6
152,gene-selection-inference,8,0.1,152,400,6
153,gene-selection-inference,8,0.1,153,400,6
154,gene-selection-inference,8,0.1,154,400,7
155,gene-selection-inference,8,0.1,155,400,6
156,gene-selection-inference,8,0.1,156,400,1
157,gene-selection-inference,8,0.1,157,400,1
158,gene-selection-inference,8,0.1,158,400,1
159,gene-selection-inference,8,0.1,159,400,1
160,gene-selection-inference,8,0.1,160,400,1
161,gene-selection-inference,8,0.1,161,400,1
162,gene-selection-inference,8,0.1,162,400,1
163,gene-selection-inference,8,0.1,163,400,1
164,gene-selection-inference,8,0.1,164,400,1
165,gene-selection-inference,8,0.1,165,400,1
166,gene-selection-inference,8,0.1,166,400,1
167,gene-selection-inference,8,0.1,167,400,1
168,gene-selection-inference,8,0.1,168,400,3
169,gene-selection-inference,8,0.1,169,400,3
170,gene-selection-inference,8,0.1,170,400,3
171,gene-selection-inference,8,0.1,171,400,2
172,gene-selection-inference,8,0.1,172,400,2
173,gene-selection-inference,8,0.1,173,400,2
174,gene-selection-inference,8,0.1,174,400,2
175,gene-selection-inference,8,0.1,175,400,2
176,gene-selection-inference,8,0.1,176,400,2
177,gene-selection-inference,8,0.1,177,400,2
178,gene-selection-inference,8,0.1,178,400,2
179,gene-selection-inference,8,0.1,179,400,2
180,gene-selection-inference,8,0.1,180,400,2
181,gene-selection-inference,8,0.1,181,400,2
182,gene-selection-inference,8,0.1,182,400,2
183,gene-selection-inference,8,0.1,183,400,1
184,gene-selection-inference,8,0.1,184,400,1
185,gene-selection-inference,8,0.1,185,400,1
186,gene-selection-inference,8,0.1,186,400,1
187,gene-selection-inference,8,0.1,187,400,0
188,gene-selection-inference,8,0.1,188,400,0
189,gene-selection-inference,8,0.1,189,400,0
190,gene-selection-inference,8,0.1,190,400,0
191,gene-selection-inference,8,0.1,191,400,0
192,gene-selection-inference,8,0.1,192,400,0
193,gene-selection-inference,8,0.1,193,400,0
194,gene-selection-inference,8,0.1,194,400,0
195,gene-selection-inference,8,0.1,195,400,0
196,gene-selection-inference,8,0.1,196,400,0
197,gene-selection-inference,8,0.1,197,400,0
198,gene-selection-inference,8,0.1,198,400,0
199,gene-selection-inference,8,0.1,199,400,0
