,notebook,replicate,fitness-advantage,generation,prevalence,annotation
163,gene-selection-inference,2,0.1,163,400,1
164,gene-selection-inference,2,0.1,164,400,1
165,gene-selection-inference,2,0.1,165,400,1
166,gene-selection-inference,2,0.1,166,400,1
167,gene-selection-inference,2,0.1,167,400,1
168,gene-selection-inference,2,0.1,168,400,1
169,gene-selection-inference,2,0.1,169,400,1
170,gene-selection-inference,2,0.1,170,400,1
171,gene-selection-inference,2,0.1,171,400,1
172,gene-selection-inference,2,0.1,172,400,1
173,gene-selection-inference,2,0.1,173,400,1
174,gene-selection-inference,2,0.1,174,400,1
175,gene-selection-inference,2,0.1,175,400,1
176,gene-selection-inference,2,0.1,176,400,1
177,gene-selection-inference,2,0.1,177,400,1
178,gene-selection-inference,2,0.1,178,400,1
179,gene-selection-inference,2,0.1,179,400,1
180,gene-selection-inference,2,0.1,180,400,1
181,gene-selection-inference,2,0.1,181,400,1
182,gene-selection-inference,2,0.1,182,400,1
183,gene-selection-inference,2,0.1,183,400,1
184,gene-selection-inference,2,0.1,184,400,1
185,gene-selection-inference,2,0.1,185,400,1
186,gene-selection-inference,2,0.1,186,400,1
187,gene-selection-inference,2,0.1,187,400,0
188,gene-selection-inference,2,0.1,188,400,0
189,gene-selection-inference,2,0.1,189,400,0
190,gene-selection-inference,2,0.1,190,400,0
191,gene-selection-inference,2,0.1,191,400,0
192,gene-selection-inference,2,0.1,192,400,0
193,gene-selection-inference,2,0.1,193,400,0
194,gene-selection-inference,2,0.1,194,400,0
195,gene-selection-inference,2,0.1,195,400,0
196,gene-selection-inference,2,0.1,196,400,0
197,gene-selection-inference,2,0.1,197,400,0
198,gene-selection-inference,2,0.1,198,400,0
199,gene-selection-inference,2,0.1,199,400,0
