,notebook,replicate,fitness-advantage,generation,prevalence,annotation
43,gene-selection-inference,4,0.0,43,0,8
44,gene-selection-inference,4,0.0,44,0,8
45,gene-selection-inference,4,0.0,45,0,6
46,gene-selection-inference,4,0.0,46,0,7
47,gene-selection-inference,4,0.0,47,0,10
48,gene-selection-inference,4,0.0,48,0,11
49,gene-selection-inference,4,0.0,49,0,12
50,gene-selection-inference,4,0.0,50,0,8
51,gene-selection-inference,4,0.0,51,1,10
52,gene-selection-inference,4,0.0,52,1,9
53,gene-selection-inference,4,0.0,53,1,2
54,gene-selection-inference,4,0.0,54,1,2
55,gene-selection-inference,4,0.0,55,2,1
56,gene-selection-inference,4,0.0,56,1,1
57,gene-selection-inference,4,0.0,57,1,1
58,gene-selection-inference,4,0.0,58,2,1
59,gene-selection-inference,4,0.0,59,4,1
60,gene-selection-inference,4,0.0,60,6,1
61,gene-selection-inference,4,0.0,61,7,1
62,gene-selection-inference,4,0.0,62,9,1
63,gene-selection-inference,4,0.0,63,8,1
64,gene-selection-inference,4,0.0,64,8,1
65,gene-selection-inference,4,0.0,65,15,1
66,gene-selection-inference,4,0.0,66,20,1
67,gene-selection-inference,4,0.0,67,25,1
68,gene-selection-inference,4,0.0,68,23,1
69,gene-selection-inference,4,0.0,69,13,1
70,gene-selection-inference,4,0.0,70,10,1
71,gene-selection-inference,4,0.0,71,7,2
72,gene-selection-inference,4,0.0,72,5,2
73,gene-selection-inference,4,0.0,73,8,2
74,gene-selection-inference,4,0.0,74,8,2
75,gene-selection-inference,4,0.0,75,7,2
76,gene-selection-inference,4,0.0,76,9,2
77,gene-selection-inference,4,0.0,77,13,3
78,gene-selection-inference,4,0.0,78,10,3
79,gene-selection-inference,4,0.0,79,9,3
80,gene-selection-inference,4,0.0,80,12,5
81,gene-selection-inference,4,0.0,81,10,6
82,gene-selection-inference,4,0.0,82,11,7
83,gene-selection-inference,4,0.0,83,11,7
84,gene-selection-inference,4,0.0,84,10,8
85,gene-selection-inference,4,0.0,85,17,8
86,gene-selection-inference,4,0.0,86,18,7
87,gene-selection-inference,4,0.0,87,15,9
88,gene-selection-inference,4,0.0,88,12,8
89,gene-selection-inference,4,0.0,89,11,8
90,gene-selection-inference,4,0.0,90,16,8
91,gene-selection-inference,4,0.0,91,23,11
92,gene-selection-inference,4,0.0,92,22,9
93,gene-selection-inference,4,0.0,93,18,8
94,gene-selection-inference,4,0.0,94,22,12
95,gene-selection-inference,4,0.0,95,27,4
96,gene-selection-inference,4,0.0,96,33,1
97,gene-selection-inference,4,0.0,97,30,1
98,gene-selection-inference,4,0.0,98,38,1
99,gene-selection-inference,4,0.0,99,35,1
100,gene-selection-inference,4,0.0,100,48,1
101,gene-selection-inference,4,0.0,101,47,1
102,gene-selection-inference,4,0.0,102,51,1
103,gene-selection-inference,4,0.0,103,49,1
104,gene-selection-inference,4,0.0,104,62,1
105,gene-selection-inference,4,0.0,105,59,1
106,gene-selection-inference,4,0.0,106,56,1
107,gene-selection-inference,4,0.0,107,57,1
108,gene-selection-inference,4,0.0,108,61,1
109,gene-selection-inference,4,0.0,109,53,1
110,gene-selection-inference,4,0.0,110,60,1
111,gene-selection-inference,4,0.0,111,70,1
112,gene-selection-inference,4,0.0,112,76,1
113,gene-selection-inference,4,0.0,113,95,1
114,gene-selection-inference,4,0.0,114,88,1
115,gene-selection-inference,4,0.0,115,81,1
116,gene-selection-inference,4,0.0,116,79,1
117,gene-selection-inference,4,0.0,117,81,1
118,gene-selection-inference,4,0.0,118,81,1
119,gene-selection-inference,4,0.0,119,63,1
120,gene-selection-inference,4,0.0,120,65,1
121,gene-selection-inference,4,0.0,121,67,1
122,gene-selection-inference,4,0.0,122,54,1
123,gene-selection-inference,4,0.0,123,47,2
124,gene-selection-inference,4,0.0,124,45,2
125,gene-selection-inference,4,0.0,125,44,2
126,gene-selection-inference,4,0.0,126,43,2
127,gene-selection-inference,4,0.0,127,35,2
128,gene-selection-inference,4,0.0,128,39,2
129,gene-selection-inference,4,0.0,129,46,3
130,gene-selection-inference,4,0.0,130,48,3
131,gene-selection-inference,4,0.0,131,50,3
132,gene-selection-inference,4,0.0,132,58,3
133,gene-selection-inference,4,0.0,133,56,3
134,gene-selection-inference,4,0.0,134,59,3
135,gene-selection-inference,4,0.0,135,79,5
136,gene-selection-inference,4,0.0,136,80,5
137,gene-selection-inference,4,0.0,137,78,5
138,gene-selection-inference,4,0.0,138,92,6
139,gene-selection-inference,4,0.0,139,84,5
140,gene-selection-inference,4,0.0,140,54,7
141,gene-selection-inference,4,0.0,141,48,8
142,gene-selection-inference,4,0.0,142,51,8
143,gene-selection-inference,4,0.0,143,45,8
144,gene-selection-inference,4,0.0,144,35,1
145,gene-selection-inference,4,0.0,145,31,1
146,gene-selection-inference,4,0.0,146,35,1
147,gene-selection-inference,4,0.0,147,25,1
148,gene-selection-inference,4,0.0,148,29,2
149,gene-selection-inference,4,0.0,149,32,2
150,gene-selection-inference,4,0.0,150,42,2
151,gene-selection-inference,4,0.0,151,45,3
152,gene-selection-inference,4,0.0,152,47,4
153,gene-selection-inference,4,0.0,153,55,3
154,gene-selection-inference,4,0.0,154,61,3
155,gene-selection-inference,4,0.0,155,74,3
156,gene-selection-inference,4,0.0,156,84,3
157,gene-selection-inference,4,0.0,157,83,3
158,gene-selection-inference,4,0.0,158,68,3
159,gene-selection-inference,4,0.0,159,67,3
160,gene-selection-inference,4,0.0,160,68,2
161,gene-selection-inference,4,0.0,161,78,2
162,gene-selection-inference,4,0.0,162,87,2
163,gene-selection-inference,4,0.0,163,109,2
164,gene-selection-inference,4,0.0,164,106,1
165,gene-selection-inference,4,0.0,165,111,2
166,gene-selection-inference,4,0.0,166,119,1
167,gene-selection-inference,4,0.0,167,118,1
168,gene-selection-inference,4,0.0,168,107,2
169,gene-selection-inference,4,0.0,169,109,3
170,gene-selection-inference,4,0.0,170,114,3
171,gene-selection-inference,4,0.0,171,124,3
172,gene-selection-inference,4,0.0,172,125,2
173,gene-selection-inference,4,0.0,173,131,2
174,gene-selection-inference,4,0.0,174,134,2
175,gene-selection-inference,4,0.0,175,136,2
176,gene-selection-inference,4,0.0,176,150,2
177,gene-selection-inference,4,0.0,177,157,2
178,gene-selection-inference,4,0.0,178,160,2
179,gene-selection-inference,4,0.0,179,172,2
180,gene-selection-inference,4,0.0,180,185,2
181,gene-selection-inference,4,0.0,181,187,3
182,gene-selection-inference,4,0.0,182,185,2
183,gene-selection-inference,4,0.0,183,202,3
184,gene-selection-inference,4,0.0,184,194,1
185,gene-selection-inference,4,0.0,185,186,1
186,gene-selection-inference,4,0.0,186,182,1
187,gene-selection-inference,4,0.0,187,164,0
188,gene-selection-inference,4,0.0,188,165,0
189,gene-selection-inference,4,0.0,189,169,0
190,gene-selection-inference,4,0.0,190,158,0
191,gene-selection-inference,4,0.0,191,159,0
192,gene-selection-inference,4,0.0,192,153,0
193,gene-selection-inference,4,0.0,193,167,0
194,gene-selection-inference,4,0.0,194,180,0
195,gene-selection-inference,4,0.0,195,150,0
196,gene-selection-inference,4,0.0,196,162,0
197,gene-selection-inference,4,0.0,197,176,0
198,gene-selection-inference,4,0.0,198,164,0
199,gene-selection-inference,4,0.0,199,147,0
