,notebook,replicate,fitness-advantage,generation,prevalence,annotation
96,gene-selection-inference,6,0.0,96,1,8
97,gene-selection-inference,6,0.0,97,1,6
98,gene-selection-inference,6,0.0,98,1,7
99,gene-selection-inference,6,0.0,99,1,8
100,gene-selection-inference,6,0.0,100,1,3
101,gene-selection-inference,6,0.0,101,3,2
102,gene-selection-inference,6,0.0,102,1,2
103,gene-selection-inference,6,0.0,103,1,3
104,gene-selection-inference,6,0.0,104,1,3
105,gene-selection-inference,6,0.0,105,1,3
106,gene-selection-inference,6,0.0,106,1,5
107,gene-selection-inference,6,0.0,107,1,7
108,gene-selection-inference,6,0.0,108,4,8
109,gene-selection-inference,6,0.0,109,5,10
110,gene-selection-inference,6,0.0,110,7,6
111,gene-selection-inference,6,0.0,111,11,7
112,gene-selection-inference,6,0.0,112,6,7
113,gene-selection-inference,6,0.0,113,10,6
114,gene-selection-inference,6,0.0,114,5,6
115,gene-selection-inference,6,0.0,115,1,4
116,gene-selection-inference,6,0.0,116,1,5
117,gene-selection-inference,6,0.0,117,1,6
118,gene-selection-inference,6,0.0,118,1,4
119,gene-selection-inference,6,0.0,119,1,5
120,gene-selection-inference,6,0.0,120,1,6
121,gene-selection-inference,6,0.0,121,2,4
122,gene-selection-inference,6,0.0,122,1,1
123,gene-selection-inference,6,0.0,123,3,1
124,gene-selection-inference,6,0.0,124,1,2
125,gene-selection-inference,6,0.0,125,1,2
126,gene-selection-inference,6,0.0,126,4,2
127,gene-selection-inference,6,0.0,127,3,3
128,gene-selection-inference,6,0.0,128,9,4
129,gene-selection-inference,6,0.0,129,10,5
130,gene-selection-inference,6,0.0,130,8,5
131,gene-selection-inference,6,0.0,131,8,4
132,gene-selection-inference,6,0.0,132,12,4
133,gene-selection-inference,6,0.0,133,4,5
134,gene-selection-inference,6,0.0,134,3,4
135,gene-selection-inference,6,0.0,135,1,4
136,gene-selection-inference,6,0.0,136,2,4
137,gene-selection-inference,6,0.0,137,4,4
138,gene-selection-inference,6,0.0,138,4,4
139,gene-selection-inference,6,0.0,139,2,2
140,gene-selection-inference,6,0.0,140,4,2
141,gene-selection-inference,6,0.0,141,1,2
142,gene-selection-inference,6,0.0,142,1,1
143,gene-selection-inference,6,0.0,143,1,1
144,gene-selection-inference,6,0.0,144,1,1
145,gene-selection-inference,6,0.0,145,1,1
146,gene-selection-inference,6,0.0,146,1,1
147,gene-selection-inference,6,0.0,147,1,1
148,gene-selection-inference,6,0.0,148,2,1
149,gene-selection-inference,6,0.0,149,3,1
150,gene-selection-inference,6,0.0,150,1,1
151,gene-selection-inference,6,0.0,151,1,1
152,gene-selection-inference,6,0.0,152,1,1
153,gene-selection-inference,6,0.0,153,1,1
154,gene-selection-inference,6,0.0,154,1,1
155,gene-selection-inference,6,0.0,155,1,3
156,gene-selection-inference,6,0.0,156,1,3
157,gene-selection-inference,6,0.0,157,1,3
158,gene-selection-inference,6,0.0,158,1,3
159,gene-selection-inference,6,0.0,159,1,3
160,gene-selection-inference,6,0.0,160,2,3
161,gene-selection-inference,6,0.0,161,3,2
162,gene-selection-inference,6,0.0,162,6,2
163,gene-selection-inference,6,0.0,163,7,3
164,gene-selection-inference,6,0.0,164,8,5
165,gene-selection-inference,6,0.0,165,8,5
166,gene-selection-inference,6,0.0,166,7,6
167,gene-selection-inference,6,0.0,167,19,7
168,gene-selection-inference,6,0.0,168,13,8
169,gene-selection-inference,6,0.0,169,14,11
170,gene-selection-inference,6,0.0,170,15,8
171,gene-selection-inference,6,0.0,171,22,10
172,gene-selection-inference,6,0.0,172,22,11
173,gene-selection-inference,6,0.0,173,23,1
174,gene-selection-inference,6,0.0,174,28,1
175,gene-selection-inference,6,0.0,175,29,1
176,gene-selection-inference,6,0.0,176,37,1
177,gene-selection-inference,6,0.0,177,47,1
178,gene-selection-inference,6,0.0,178,33,1
179,gene-selection-inference,6,0.0,179,36,1
180,gene-selection-inference,6,0.0,180,32,1
181,gene-selection-inference,6,0.0,181,33,1
182,gene-selection-inference,6,0.0,182,31,1
183,gene-selection-inference,6,0.0,183,40,1
184,gene-selection-inference,6,0.0,184,43,1
185,gene-selection-inference,6,0.0,185,35,1
186,gene-selection-inference,6,0.0,186,22,1
187,gene-selection-inference,6,0.0,187,26,0
188,gene-selection-inference,6,0.0,188,20,0
189,gene-selection-inference,6,0.0,189,19,0
190,gene-selection-inference,6,0.0,190,23,0
191,gene-selection-inference,6,0.0,191,25,0
192,gene-selection-inference,6,0.0,192,23,0
193,gene-selection-inference,6,0.0,193,29,0
194,gene-selection-inference,6,0.0,194,29,0
195,gene-selection-inference,6,0.0,195,19,0
196,gene-selection-inference,6,0.0,196,14,0
197,gene-selection-inference,6,0.0,197,15,0
198,gene-selection-inference,6,0.0,198,15,0
199,gene-selection-inference,6,0.0,199,17,0
